PlayerId,Name,Transition,From_Level,To_Level,From_Season,To_Season,From_PA,From_SB,From_SB_rate,To_PA,To_SB,To_SB_rate,Translation,Era
458547,Vladimir Frias,A->A+,A,A+,2010,2011,339,19,0.05604719764011799,84,4,0.047619047619047616,0.849624060150376,2006-2014
458568,Jonny Tucker,A->A+,A,A+,2006,2007,314,9,0.028662420382165606,528,20,0.03787878787878788,1.3215488215488216,2006-2014
458568,Jonny Tucker,A+->AA,A+,AA,2007,2008,528,20,0.03787878787878788,477,8,0.016771488469601678,0.4427672955974843,2006-2014
458570,Jamar Walton,A->A+,A,A+,2008,2009,383,6,0.015665796344647518,347,7,0.020172910662824207,1.287704130643612,2006-2014
458578,Christopher Cunningham,A->A+,A,A+,2006,2007,298,2,0.006711409395973154,207,2,0.00966183574879227,1.4396135265700483,2006-2014
458647,Yohan Silva,A->A+,A,A+,2007,2008,408,11,0.02696078431372549,108,2,0.018518518518518517,0.6868686868686869,2006-2014
458665,Chad Spann,AA->AAA,AA,AAA,2006,2007,399,3,0.007518796992481203,280,1,0.0035714285714285713,0.47500000000000003,2006-2014
458667,Kyle Colligan,R->A,R,A,2009,2010,282,20,0.07092198581560284,391,18,0.04603580562659847,0.6491048593350384,2006-2014
458667,Kyle Colligan,A->A+,A,A+,2010,2011,391,18,0.04603580562659847,305,6,0.019672131147540985,0.42732240437158475,2006-2014
458682,Nicholas Romero,R->A,R,A,2008,2009,222,0,0.0,131,4,0.030534351145038167,,2006-2014
458686,Gregory Yersich,R->A,R,A,2006,2007,210,1,0.004761904761904762,131,0,0.0,0.0,2006-2014
458693,Bryan Byrne,A->A+,A,A+,2006,2007,522,3,0.005747126436781609,558,4,0.007168458781362007,1.2473118279569892,2006-2014
458693,Bryan Byrne,A+->AA,A+,AA,2007,2008,558,4,0.007168458781362007,491,1,0.002036659877800407,0.2841140529531568,2006-2014
458704,Reese Havens,A+->AA,A+,AA,2009,2011,430,3,0.0069767441860465115,242,2,0.008264462809917356,1.184573002754821,2006-2014
458711,Drew Thompson,A->A+,A,A+,2009,2010,345,6,0.017391304347826087,299,4,0.013377926421404682,0.7692307692307692,2006-2014
458718,Greg Buchanan,A->A+,A,A+,2007,2008,498,18,0.03614457831325301,426,10,0.023474178403755867,0.6494522691705791,2006-2014
458721,Brandon Roberts,A+->AA,A+,AA,2006,2007,586,50,0.08532423208191127,420,14,0.03333333333333333,0.3906666666666666,2006-2014
458726,Geoff Strickland,A->A+,A,A+,2007,2008,404,23,0.05693069306930693,155,14,0.09032258064516129,1.5865357643758764,2006-2014
458733,Adan Severino,R->A,R,A,2008,2009,123,4,0.032520325203252036,131,4,0.030534351145038167,0.9389312977099236,2006-2014
458895,Shaun Cumberland,A+->AA,A+,AA,2006,2007,574,29,0.050522648083623695,512,4,0.0078125,0.15463362068965517,2006-2014
458895,Shaun Cumberland,AA->AAA,AA,AAA,2007,2008,512,4,0.0078125,185,6,0.032432432432432434,4.151351351351352,2006-2014
458932,Larry Williams,R->A,R,A,2006,2007,296,2,0.006756756756756757,367,2,0.005449591280653951,0.8065395095367847,2006-2014
458940,Jason Van Kooten,A->A+,A,A+,2006,2007,402,20,0.04975124378109453,89,3,0.033707865168539325,0.6775280898876404,2006-2014
459369,Juan Peralta,A+->AA,A+,AA,2006,2007,428,13,0.030373831775700934,306,2,0.006535947712418301,0.21518350930115637,2006-2014
459441,Maxwell Leon,A+->AA,A+,AA,2007,2008,371,14,0.03773584905660377,182,8,0.04395604395604396,1.164835164835165,2006-2014
459774,Jason Delaney,A->A+,A,A+,2006,2007,518,5,0.009652509652509652,296,2,0.006756756756756757,0.7000000000000001,2006-2014
459891,Quinn Stewart,A->A+,A,A+,2007,2008,438,21,0.04794520547945205,150,4,0.02666666666666667,0.5561904761904762,2006-2014
459933,Bobby Andrews,A->A+,A,A+,2007,2008,321,15,0.04672897196261682,140,4,0.02857142857142857,0.6114285714285714,2006-2014
459945,Craig Cooper,A+->AA,A+,AA,2007,2008,528,4,0.007575757575757576,461,5,0.010845986984815618,1.4316702819956615,2006-2014
459960,Kris Harvey,A->A+,A,A+,2006,2007,395,9,0.02278481012658228,469,6,0.01279317697228145,0.5614783226723525,2006-2014
459960,Kris Harvey,A+->AA,A+,AA,2007,2008,469,6,0.01279317697228145,232,1,0.004310344827586207,0.3369252873563218,2006-2014
459962,Brian Hernandez,R->A,R,A,2006,2007,106,1,0.009433962264150943,132,0,0.0,0.0,2006-2014
460014,Yahmed Yema,A->A+,A,A+,2006,2007,491,7,0.014256619144602852,114,1,0.008771929824561403,0.6152882205513783,2006-2014
460018,Todd Davison,A->A+,A,A+,2007,2008,236,9,0.038135593220338986,293,7,0.023890784982935155,0.6264694728858551,2006-2014
460037,Mark Wagner,A->A+,A,A+,2006,2007,407,1,0.002457002457002457,431,0,0.0,0.0,2006-2014
460037,Mark Wagner,A+->AA,A+,AA,2007,2008,431,0,0.0,393,0,0.0,,2006-2014
460047,Brad Corley,A->A+,A,A+,2006,2007,575,9,0.01565217391304348,518,3,0.005791505791505791,0.37001287001287,2006-2014
460047,Brad Corley,A+->AA,A+,AA,2007,2008,518,3,0.005791505791505791,539,5,0.00927643784786642,1.601731601731602,2006-2014
460083,Eric Eymann,A->A+,A,A+,2006,2007,482,2,0.004149377593360996,528,3,0.005681818181818182,1.3693181818181819,2006-2014
460083,Eric Eymann,A+->AA,A+,AA,2007,2008,528,3,0.005681818181818182,485,5,0.010309278350515464,1.8144329896907216,2006-2014
460090,Jeremy Hunt,R->A,R,A,2006,2007,196,0,0.0,409,0,0.0,,2006-2014
460090,Jeremy Hunt,A->A+,A,A+,2007,2008,409,0,0.0,405,1,0.0024691358024691358,,2006-2014
460093,Matt Liuzza,A->A+,A,A+,2007,2008,355,2,0.005633802816901409,110,0,0.0,0.0,2006-2014
460100,Kyle Reynolds,A->A+,A,A+,2006,2007,362,9,0.024861878453038673,266,7,0.02631578947368421,1.0584795321637426,2006-2014
460115,Stephen Head,A+->AA,A+,AA,2006,2007,545,2,0.003669724770642202,107,1,0.009345794392523364,2.5467289719626165,2006-2014
460254,Jeremy Slayden,A->A+,A,A+,2006,2007,454,5,0.011013215859030838,500,7,0.014,1.2711999999999999,2006-2014
460271,Devin Ivany,A+->AA,A+,AA,2006,2007,482,12,0.024896265560165973,83,1,0.012048192771084338,0.48393574297188763,2006-2014
460281,Josh Asanovich,A+->AA,A+,AA,2006,2007,466,16,0.034334763948497854,457,7,0.015317286652078774,0.4461159737417943,2006-2014
460297,J.T. Hall,A->A+,A,A+,2006,2007,465,7,0.015053763440860216,389,5,0.012853470437017995,0.853837679030481,2006-2014
460297,J.T. Hall,A+->AA,A+,AA,2007,2008,389,5,0.012853470437017995,216,1,0.004629629629629629,0.36018518518518516,2006-2014
460323,Jodam Rivera,A->A+,A,A+,2007,2008,335,2,0.005970149253731343,272,4,0.014705882352941176,2.463235294117647,2006-2014
460357,Agustin Septimo,A->A+,A,A+,2006,2007,326,20,0.06134969325153374,419,26,0.06205250596658711,1.0114558472553699,2006-2014
460369,Jose Camarena,A->A+,A,A+,2006,2007,106,0,0.0,316,4,0.012658227848101266,,2006-2014
460369,Jose Camarena,A+->AA,A+,AA,2007,2008,316,4,0.012658227848101266,228,1,0.0043859649122807015,0.3464912280701754,2006-2014
460671,Matthew Spencer,A+->AA,A+,AA,2008,2009,524,12,0.022900763358778626,410,2,0.004878048780487805,0.21300813008130082,2006-2014
460697,Brahiam Maldonado,R->A,R,A,2006,2007,214,5,0.02336448598130841,329,11,0.03343465045592705,1.4310030395136777,2006-2014
460697,Brahiam Maldonado,A->A+,A,A+,2007,2008,329,11,0.03343465045592705,293,6,0.020477815699658702,0.6124728513807012,2006-2014
460697,Brahiam Maldonado,A+->AA,A+,AA,2009,2010,468,13,0.027777777777777776,279,7,0.025089605734767026,0.903225806451613,2006-2014
460699,Beau Mills,A->A+,A,A+,2007,2008,198,0,0.0,549,2,0.0036429872495446266,,2006-2014
460699,Beau Mills,A+->AA,A+,AA,2008,2009,549,2,0.0036429872495446266,564,1,0.0017730496453900709,0.48670212765957444,2006-2014
460699,Beau Mills,AA->AAA,AA,AAA,2010,2011,477,2,0.0041928721174004195,133,0,0.0,0.0,2006-2014
461266,Juan Lucena,A+->AA,A+,AA,2006,2007,532,1,0.0018796992481203006,332,1,0.0030120481927710845,1.602409638554217,2006-2014
461360,Jose Coronado,A+->AA,A+,AA,2006,2007,621,4,0.00644122383252818,347,7,0.020172910662824207,3.131844380403458,2006-2014
461360,Jose Coronado,AA->AAA,AA,AAA,2008,2009,582,9,0.015463917525773196,100,2,0.02,1.2933333333333332,2006-2014
461427,Phillip Britton,R->A,R,A,2006,2007,239,1,0.0041841004184100415,366,4,0.01092896174863388,2.6120218579234975,2006-2014
461427,Phillip Britton,A->A+,A,A+,2007,2008,366,4,0.01092896174863388,317,5,0.015772870662460567,1.4432176656151419,2006-2014
461427,Phillip Britton,A+->AA,A+,AA,2008,2009,317,5,0.015772870662460567,138,1,0.007246376811594203,0.4594202898550725,2006-2014
461735,Manuel Rodriguez,A->A+,A,A+,2008,2009,414,1,0.0024154589371980675,430,0,0.0,0.0,2006-2014
461835,Josh Johnson,A->A+,A,A+,2006,2007,497,18,0.03621730382293763,307,4,0.013029315960912053,0.3597538906985161,2006-2014
461835,Josh Johnson,A+->AA,A+,AA,2008,2009,459,14,0.030501089324618737,164,2,0.012195121951219513,0.3998257839721254,2006-2014
461840,Marvin Lowrance,A+->AA,A+,AA,2007,2008,416,2,0.004807692307692308,178,1,0.0056179775280898875,1.1685393258426966,2006-2014
461842,Christian Marrero,R->A,R,A,2007,2008,313,3,0.009584664536741214,505,11,0.02178217821782178,2.2726072607260726,2006-2014
461842,Christian Marrero,A->A+,A,A+,2008,2009,505,11,0.02178217821782178,241,2,0.008298755186721992,0.38098830629950964,2006-2014
461859,Eddie Prasch,A->A+,A,A+,2007,2008,402,6,0.014925373134328358,427,8,0.01873536299765808,1.2552693208430914,2006-2014
461861,Mark Reed,A->A+,A,A+,2006,2007,385,14,0.03636363636363636,246,6,0.024390243902439025,0.6707317073170732,2006-2014
461867,Lou Santangelo,A+->AA,A+,AA,2006,2007,394,0,0.0,231,2,0.008658008658008658,,2006-2014
461869,Ulrich Snijders,R->A,R,A,2007,2008,104,1,0.009615384615384616,156,0,0.0,0.0,2006-2014
461871,Hainley Statia,A->A+,A,A+,2006,2007,480,23,0.04791666666666667,609,29,0.047619047619047616,0.9937888198757763,2006-2014
461871,Hainley Statia,A+->AA,A+,AA,2007,2008,609,29,0.047619047619047616,252,8,0.031746031746031744,0.6666666666666666,2006-2014
461871,Hainley Statia,AA->AAA,AA,AAA,2009,2010,426,14,0.03286384976525822,110,1,0.00909090909090909,0.2766233766233766,2006-2014
462088,Jetsy Extrano,R->A,R,A,2010,2011,204,7,0.03431372549019608,80,2,0.025,0.7285714285714285,2006-2014
462092,Stefan Welch,R->A,R,A,2008,2009,269,4,0.01486988847583643,96,0,0.0,0.0,2006-2014
462092,Stefan Welch,A+->AA,A+,AA,2011,2012,514,3,0.005836575875486381,252,3,0.011904761904761904,2.0396825396825395,2006-2014
462117,Anel De Los Santos,R->A,R,A,2007,2008,194,0,0.0,233,6,0.02575107296137339,,2006-2014
462118,Travis Jones,A->A+,A,A+,2007,2008,206,6,0.02912621359223301,551,17,0.030852994555353903,1.059286146400484,2006-2014
462118,Travis Jones,A+->AA,A+,AA,2008,2009,551,17,0.030852994555353903,435,23,0.052873563218390804,1.7137254901960783,2006-2014
462120,Carlos Mendez,R->A,R,A,2008,2009,241,3,0.012448132780082987,496,4,0.008064516129032258,0.6478494623655914,2006-2014
462120,Carlos Mendez,A->A+,A,A+,2009,2010,496,4,0.008064516129032258,302,4,0.013245033112582781,1.6423841059602649,2006-2014
462397,Tim Brown,A+->AA,A+,AA,2006,2007,532,4,0.007518796992481203,402,0,0.0,0.0,2006-2014
462495,Luis Nunez,A->A+,A,A+,2007,2008,143,0,0.0,452,16,0.035398230088495575,,2006-2014
462495,Luis Nunez,A+->AA,A+,AA,2009,2010,179,4,0.0223463687150838,492,7,0.014227642276422764,0.6366869918699186,2006-2014
462495,Luis Nunez,AA->AAA,AA,AAA,2010,2011,492,7,0.014227642276422764,277,3,0.010830324909747292,0.7612171222279526,2006-2014
462501,Luis Soto,A->A+,A,A+,2006,2007,293,1,0.0034129692832764505,294,0,0.0,0.0,2006-2014
462944,Alberto Garcia,A->A+,A,A+,2006,2007,408,2,0.004901960784313725,210,2,0.009523809523809525,1.942857142857143,2006-2014
462965,Raul Padron,A->A+,A,A+,2006,2007,379,3,0.0079155672823219,375,2,0.005333333333333333,0.6737777777777777,2006-2014
462965,Raul Padron,A+->AA,A+,AA,2008,2009,188,0,0.0,155,0,0.0,,2006-2014
462973,Gerardo Avila,A->A+,A,A+,2007,2010,86,0,0.0,171,1,0.005847953216374269,,2006-2014
463011,Carlos Arrieche,R->A,R,A,2007,2009,142,7,0.04929577464788732,262,0,0.0,0.0,2006-2014
463019,Salvador Sanchez,A->A+,A,A+,2006,2008,314,17,0.054140127388535034,463,24,0.05183585313174946,0.9574386990217253,2006-2014
463019,Salvador Sanchez,A+->AA,A+,AA,2009,2010,468,20,0.042735042735042736,425,9,0.021176470588235293,0.49552941176470583,2006-2014
463040,Jose De Los Santos,R->A,R,A,2006,2007,181,18,0.09944751381215469,136,3,0.022058823529411766,0.2218137254901961,2006-2014
463040,Jose De Los Santos,A->A+,A,A+,2007,2008,136,3,0.022058823529411766,239,14,0.058577405857740586,2.6555090655509064,2006-2014
463313,Pedro Guerrero,R->A,R,A,2010,2012,127,2,0.015748031496062992,326,7,0.02147239263803681,1.3634969325153374,2006-2014
463583,Jose Contreras,A->A+,A,A+,2006,2007,343,11,0.03206997084548105,110,4,0.03636363636363636,1.133884297520661,2006-2014
463622,Ronald Garth,A->A+,A,A+,2006,2007,450,11,0.024444444444444446,100,0,0.0,0.0,2006-2014
463677,Ronald Ramirez,R->A,R,A,2006,2008,244,7,0.028688524590163935,207,2,0.00966183574879227,0.33678398895790196,2006-2014
463677,Ronald Ramirez,A->A+,A,A+,2008,2009,207,2,0.00966183574879227,153,0,0.0,0.0,2006-2014
463710,Reinaldo Pestana,R->A,R,A,2007,2009,150,0,0.0,111,0,0.0,,2006-2014
463748,Sharlon Schoop,R->A,R,A,2006,2007,160,8,0.05,148,4,0.02702702702702703,0.5405405405405406,2006-2014
463748,Sharlon Schoop,A->A+,A,A+,2007,2008,148,4,0.02702702702702703,450,7,0.015555555555555555,0.5755555555555555,2006-2014
463748,Sharlon Schoop,A+->AA,A+,AA,2008,2009,450,7,0.015555555555555555,352,6,0.017045454545454544,1.0957792207792207,2006-2014
464268,Javier Herrera,A+->AA,A+,AA,2007,2008,279,11,0.03942652329749104,281,8,0.028469750889679714,0.7220964089291492,2006-2014
464377,Joe Munoz,R->A,R,A,2007,2008,125,2,0.016,87,2,0.022988505747126436,1.4367816091954022,2006-2014
464385,Maximo Mendez,R->A,R,A,2007,2008,196,13,0.0663265306122449,447,25,0.05592841163310962,0.8432283600068834,2006-2014
464385,Maximo Mendez,A->A+,A,A+,2009,2010,252,20,0.07936507936507936,153,11,0.0718954248366013,0.9058823529411765,2006-2014
464407,Cristo Arnal,A+->AA,A+,AA,2008,2009,117,3,0.02564102564102564,295,18,0.061016949152542375,2.3796610169491528,2006-2014
464414,Alex Castillo,R->A,R,A,2006,2007,116,3,0.02586206896551724,101,1,0.009900990099009901,0.38283828382838286,2006-2014
464414,Alex Castillo,A->A+,A,A+,2007,2008,101,1,0.009900990099009901,286,4,0.013986013986013986,1.4125874125874125,2006-2014
464415,Richard Martinez,R->A,R,A,2007,2008,103,1,0.009708737864077669,160,1,0.00625,0.64375,2006-2014
464415,Richard Martinez,A->A+,A,A+,2008,2009,160,1,0.00625,186,1,0.005376344086021506,0.8602150537634409,2006-2014
464423,Carlos Colmenares,R->A,R,A,2006,2008,180,3,0.016666666666666666,108,7,0.06481481481481481,3.888888888888889,2006-2014
464423,Carlos Colmenares,A->A+,A,A+,2008,2009,108,7,0.06481481481481481,342,8,0.023391812865497075,0.3609022556390977,2006-2014
464423,Carlos Colmenares,A+->AA,A+,AA,2009,2010,342,8,0.023391812865497075,218,8,0.03669724770642202,1.5688073394495414,2006-2014
465002,Frank Martinez,A->A+,A,A+,2006,2007,476,11,0.023109243697478993,544,14,0.025735294117647058,1.1136363636363635,2006-2014
465017,Alex Valdez,A->A+,A,A+,2007,2009,439,6,0.01366742596810934,131,2,0.015267175572519083,1.1170483460559797,2006-2014
465058,Luis Sierra,R->A,R,A,2007,2008,297,10,0.03367003367003367,100,4,0.04,1.188,2006-2014
465058,Luis Sierra,A->A+,A,A+,2009,2010,163,3,0.018404907975460124,318,0,0.0,0.0,2006-2014
465058,Luis Sierra,A+->AA,A+,AA,2011,2012,236,1,0.00423728813559322,247,0,0.0,0.0,2006-2014
465696,Fidel Hernandez,A->A+,A,A+,2006,2007,376,9,0.023936170212765957,93,1,0.010752688172043012,0.4492234169653525,2006-2014
465698,Juan Apodaca,A+->AA,A+,AA,2006,2009,124,3,0.024193548387096774,240,1,0.004166666666666667,0.17222222222222222,2006-2014
465713,Yancarlos Ortiz,R->A,R,A,2006,2007,119,3,0.025210084033613446,321,4,0.012461059190031152,0.49428868120456904,2006-2014
465713,Yancarlos Ortiz,A->A+,A,A+,2007,2008,321,4,0.012461059190031152,390,8,0.020512820512820513,1.6461538461538463,2006-2014
465713,Yancarlos Ortiz,A+->AA,A+,AA,2008,2009,390,8,0.020512820512820513,384,2,0.005208333333333333,0.25390625,2006-2014
465750,Rodolfo Cardona,R->A,R,A,2008,2009,193,4,0.02072538860103627,151,3,0.019867549668874173,0.9586092715231788,2006-2014
465756,Elio Sarmiento,R->A,R,A,2006,2007,93,0,0.0,89,0,0.0,,2006-2014
465756,Elio Sarmiento,A->A+,A,A+,2007,2009,89,0,0.0,208,3,0.014423076923076924,,2006-2014
465756,Elio Sarmiento,A+->AA,A+,AA,2009,2010,208,3,0.014423076923076924,229,2,0.008733624454148471,0.6055312954876273,2006-2014
466307,Eddy Hernandez,A->A+,A,A+,2006,2007,436,1,0.0022935779816513763,198,0,0.0,0.0,2006-2014
466398,Jhon Florentino,A->A+,A,A+,2007,2008,353,5,0.014164305949008499,489,14,0.028629856850715747,2.0212678936605317,2006-2014
466454,Jesus Sanchez,R->A,R,A,2007,2008,111,3,0.02702702702702703,110,1,0.00909090909090909,0.3363636363636363,2006-2014
466480,Deibinson Romero,R->A,R,A,2007,2008,293,9,0.030716723549488054,162,1,0.006172839506172839,0.200960219478738,2006-2014
466480,Deibinson Romero,A->A+,A,A+,2008,2009,162,1,0.006172839506172839,485,3,0.006185567010309278,1.002061855670103,2006-2014
466480,Deibinson Romero,A+->AA,A+,AA,2010,2011,462,1,0.0021645021645021645,472,1,0.00211864406779661,0.9788135593220338,2006-2014
467003,Javier Castillo,A->A+,A,A+,2006,2007,378,8,0.021164021164021163,448,9,0.020089285714285716,0.9492187500000001,2006-2014
467003,Javier Castillo,A+->AA,A+,AA,2007,2008,448,9,0.020089285714285716,435,3,0.006896551724137931,0.3432950191570881,2006-2014
467078,Wladimir Sutil,A+->AA,A+,AA,2007,2008,460,36,0.0782608695652174,346,22,0.06358381502890173,0.8124598587026332,2006-2014
467102,Jose Gonzalez,R->A,R,A,2008,2010,83,1,0.012048192771084338,210,3,0.014285714285714285,1.1857142857142857,2006-2014
467102,Jose Gonzalez,A->A+,A,A+,2010,2011,210,3,0.014285714285714285,253,2,0.007905138339920948,0.5533596837944664,2006-2014
467103,Omar Casamayor,R->A,R,A,2009,2010,241,13,0.05394190871369295,143,1,0.006993006993006993,0.1296395911780527,2006-2014
467138,Jahdiel Santamaria,R->A,R,A,2007,2009,232,9,0.03879310344827586,229,5,0.021834061135371178,0.5628335759340126,2006-2014
467142,Levi Carolus,R->A,R,A,2008,2010,182,6,0.03296703296703297,257,2,0.007782101167315175,0.23605706874189364,2006-2014
467144,Luis Sumoza,R->A,R,A,2007,2009,210,2,0.009523809523809525,494,8,0.016194331983805668,1.700404858299595,2006-2014
467144,Luis Sumoza,A->A+,A,A+,2009,2010,494,8,0.016194331983805668,306,6,0.0196078431372549,1.2107843137254901,2006-2014
467651,Yuber Rodriguez,A->A+,A,A+,2007,2008,395,11,0.027848101265822784,113,1,0.008849557522123894,0.3177795655671762,2006-2014
467676,Ofilio Castro,A->A+,A,A+,2006,2007,532,11,0.020676691729323307,243,7,0.02880658436213992,1.3931911709689488,2006-2014
467725,Javier Dominguez,R->A,R,A,2007,2008,120,1,0.008333333333333333,153,6,0.0392156862745098,4.705882352941177,2006-2014
467763,Jovanny Rosario,R->A,R,A,2007,2008,310,22,0.07096774193548387,524,39,0.07442748091603053,1.0487508674531576,2006-2014
467792,Isaias Velasquez,R->A,R,A,2007,2009,181,22,0.12154696132596685,478,14,0.029288702928870293,0.24096614682388742,2006-2014
467792,Isaias Velasquez,A->A+,A,A+,2009,2010,478,14,0.029288702928870293,514,41,0.07976653696498054,2.723457476375764,2006-2014
467792,Isaias Velasquez,A+->AA,A+,AA,2010,2011,514,41,0.07976653696498054,232,5,0.021551724137931036,0.2701850294365013,2006-2014
467806,Allan de San Miguel,A->A+,A,A+,2008,2009,163,1,0.006134969325153374,118,0,0.0,0.0,2006-2014
467806,Allan de San Miguel,A+->AA,A+,AA,2010,2012,180,1,0.005555555555555556,127,1,0.007874015748031496,1.4173228346456692,2006-2014
467816,Juan Sanchez,R->A,R,A,2008,2009,156,3,0.019230769230769232,423,8,0.018912529550827423,0.983451536643026,2006-2014
467816,Juan Sanchez,A->A+,A,A+,2009,2010,423,8,0.018912529550827423,360,4,0.011111111111111112,0.5875,2006-2014
467833,Harold Garcia,R->A,R,A,2008,2009,210,17,0.08095238095238096,502,42,0.08366533864541832,1.0335130067963438,2006-2014
467833,Harold Garcia,A->A+,A,A+,2009,2010,502,42,0.08366533864541832,204,17,0.08333333333333333,0.996031746031746,2006-2014
468175,Cristian Santana,R->A,R,A,2007,2008,117,3,0.02564102564102564,360,4,0.011111111111111112,0.43333333333333335,2006-2014
468368,Gabriel Gutierrez,A+->AA,A+,AA,2007,2008,236,0,0.0,111,0,0.0,,2006-2014
468381,Leury Bonilla,A->A+,A,A+,2007,2008,353,11,0.031161473087818695,256,8,0.03125,1.0028409090909092,2006-2014
468381,Leury Bonilla,A+->AA,A+,AA,2008,2009,256,8,0.03125,94,2,0.02127659574468085,0.6808510638297872,2006-2014
468393,Adolfo Gonzalez,A+->AA,A+,AA,2006,2008,217,3,0.013824884792626729,259,4,0.015444015444015444,1.117117117117117,2006-2014
468401,Eduardo Perez,A->A+,A,A+,2007,2008,486,8,0.01646090534979424,198,2,0.010101010101010102,0.6136363636363636,2006-2014
