PlayerId,Name,Seasons,Season_Range,Total_PA,Skill_Score
642444,Michael De La Cruz,4,2013-2016,829,51.57
623220,Saxon Butler,2,2012-2013,418,51.57
505193,Jeff Stevens,1,2007,134,51.56
800206,Yerald Nin,4,2022-2025,1041,51.56
816335,Ronnyel Espinoza,2,2024-2025,178,51.56
543095,Wayne Dedrick,1,2009,198,51.56
13595,Humberto Arteaga,8,2011-2018,3520,51.56
502619,Albert Cartwright,5,2007-2012,1602,51.56
643606,Eric Williams,2,2013-2014,305,51.55
487677,Alfredo Mateo,2,2007-2008,371,51.55
640469,Bryan Leal,3,2013-2015,223,51.55
645312,Edward Trejos,2,2014-2015,71,51.55
803475,Colby Jones,2,2024-2025,607,51.55
516956,Reymond Lake,1,2007,104,51.55
608779,Algenis Ramirez,2,2011-2012,111,51.55
593596,Arce Rodriguez,3,2010-2012,412,51.55
808060,Yoiber Ocopio,3,2023-2025,606,51.55
491657,Ivan Castro,3,2007-2010,492,51.54
572852,Mark Fleury,4,2009-2012,1023,51.54
3448,Jeff Mathis,1,2007,273,51.54
533646,Carlos Tovar,4,2014-2018,770,51.54
660865,Bismar Nunez,1,2015,116,51.54
664930,Logan Hill,2,2016-2017,844,51.54
13269,Zach Vincej,4,2012-2015,1408,51.54
606139,Jose Herrera,4,2011-2014,631,51.54
542531,Franklin Contreras,5,2008-2012,454,51.53
517465,Jhonny Gomez,6,2007-2012,1316,51.53
541632,Raymer Lopez,3,2008-2010,526,51.53
613667,Julius Gaines,1,2015,199,51.53
622813,Jeffry Cerdas,2,2012-2013,229,51.53
801126,Brock Rodden,2,2023-2024,733,51.53
641351,Brandon Bednar,3,2014-2016,1374,51.53
514982,Rogelio Noris,5,2007-2011,1441,51.53
803426,Carlos Cauro,4,2022-2025,419,51.53
16291,Nick Ciuffo,6,2013-2018,1663,51.53
605425,Daniel Pigott,3,2012-2014,583,51.53
821631,Yorvin Morla,2,2024-2025,249,51.52
700681,Nick Lorusso,3,2023-2025,887,51.52
676049,David Cronin,1,2017,147,51.52
15117,Hunter Dozier,4,2013-2016,1918,51.52
670143,Danny Woodrow,3,2016-2018,1019,51.52
598467,Rodney Polonia,3,2011-2013,416,51.52
643513,Ramsey Romano,1,2017,41,51.52
17473,Narciso Crook,5,2014-2018,1139,51.52
623516,Adam Ford,2,2012-2013,181,51.52
800542,Angel Pierre,2,2022-2023,248,51.52
661733,Max Burt,2,2018-2021,538,51.51
33197,Ben Williamson,3,2023-2025,819,51.51
525288,Juan Fortuna,3,2007-2009,291,51.51
596053,A.J. Murray,2,2015-2016,660,51.51
806730,Drew Davies,2,2024-2025,438,51.51
664686,Zach Coppola,3,2016-2018,1069,51.51
519367,Matthew Tucker,1,2007,171,51.51
829724,Giomar Ubiera,1,2025,159,51.51
800380,Raynerd Ortega,4,2022-2025,687,51.51
501775,Wilfri Pena,4,2007-2010,269,51.51
593492,Francisco Contreras,6,2010-2015,1448,51.51
596068,Mike Papi,4,2014-2017,1651,51.5
669745,Jordan Zimmerman,3,2016-2018,1275,51.5
649440,Benito Olivo,2,2014-2015,137,51.5
519384,Jesus Villegas,4,2007-2010,713,51.5
572149,Matt Smith,1,2012,383,51.5
671271,Jeisson Rosario,6,2017-2024,2304,51.5
458547,Vladimir Frias,4,2008-2011,906,51.5
456152,Nilson Berroa,1,2007,253,51.5
10347,Mike Ohlman,7,2009-2015,2279,51.5
596880,J.D. Ashbrook,1,2010,135,51.5
678651,Ruben Hernandez,1,2018,66,51.5
595957,Omar Garcia,4,2013-2016,1392,51.5
665843,Robinson Batista,3,2016-2018,273,51.49
688682,Cooper Bowman,4,2021-2024,1462,51.49
516428,Freidy Carela,1,2007,108,51.49
7048,Fernando Cruz,5,2007-2011,1058,51.49
687918,Braylen Wimmer,3,2023-2025,1152,51.49
502712,Adam Heisler,1,2012,275,51.49
695501,Blake Burke,2,2024-2025,585,51.49
680964,Reece Hampton,2,2018-2021,265,51.49
702556,Austin Overn,2,2024-2025,570,51.49
821049,Feldi Tavarez,2,2024-2025,279,51.48
656622,Darryl Knight,2,2014-2015,173,51.48
18899,Lucius Fox,5,2016-2022,1846,51.48
605614,Carlos Perez,3,2011-2013,540,51.48
521788,Mario Martinez,8,2007-2014,3093,51.48
702610,Ike Irish,1,2025,81,51.48
542655,Edwin Garcia,7,2008-2015,2160,51.48
683079,Omar Martinez,5,2021-2025,1586,51.47
13359,Tyler Naquin,3,2013-2015,1302,51.47
11470,Tony Wolters,5,2010-2015,1556,51.47
656681,Danny Mars,5,2014-2018,1704,51.47
829670,Brayden Smith,1,2025,68,51.47
672691,Ismael Jaime,2,2017-2018,466,51.47
600904,Jhoan Gomez,3,2011-2013,479,51.47
606472,Carlos Torres,6,2011-2016,1023,51.47
12294,Cory Spangenberg,5,2011-2015,1552,51.47
668789,Zach Watson,1,2021,438,51.46
593457,Oswill Lartiguez,6,2010-2015,666,51.46
520909,Darren Clark,2,2007-2008,445,51.46
694552,Jack Payton,3,2023-2025,625,51.46
687398,J.D. Mundy,2,2021-2022,576,51.46
691895,Fernando Hernandez,3,2021-2023,400,51.46
29606,Justyn-Henry Malloy,4,2021-2024,1585,51.46
570779,Hector Rodriguez,3,2009-2011,646,51.45
622710,Luis Gonzalez,2,2012-2013,215,51.45
801260,Jairo Diaz,4,2022-2025,412,51.45
594859,Greg Hopkins,4,2010-2013,1711,51.45
591739,Jordan Galvez,3,2010-2012,549,51.45
25459,Peyton Burdick,1,2021,491,51.45
699712,Raylin Heredia,4,2022-2025,937,51.45
815334,Jesus Guerrero,1,2025,59,51.45
595130,Michael Benjamin,3,2014-2016,1039,51.45
592174,Kelson Brown,2,2011-2012,448,51.45
518679,Jonathon Fixler,3,2008-2010,693,51.45
548343,Brian Hernandez,3,2011-2013,1331,51.45
669167,Cash Case,2,2017-2018,314,51.45
808331,Jhoan Solarte,1,2023,124,51.44
642045,Cord Sandberg,5,2013-2018,1654,51.44
519419,Boomer Whiting,1,2008,443,51.44
576228,Jorge Alcantara,5,2009-2013,635,51.44
458108,Jordan Newton,4,2007-2010,1031,51.44
682786,Alixandri Alvarez,1,2021,98,51.44
489717,Sean Danielson,1,2007,402,51.44
6533,Luis Durango,3,2008-2010,1460,51.44
677771,David Metzgar,2,2017-2018,294,51.44
692405,Jeremy Rivas,5,2021-2025,2070,51.44
829063,Jhoan De La Cruz,1,2025,198,51.44
543892,Naoya Washiya,1,2009,136,51.43
606155,Ibrahim McKenzie,3,2011-2013,590,51.43
541342,Limbert Rivas,3,2008-2010,461,51.43
670315,Branden Berry,2,2016-2017,167,51.43
444555,Raul Reyes,4,2008-2011,1343,51.43
596018,Patrick Leonard,6,2012-2017,2795,51.43
829766,Luis Galan,1,2025,170,51.43
607438,Antonio Valerio,4,2011-2014,535,51.43
471921,Yonderman Rodriguez,3,2007-2009,742,51.43
457079,Truan Mehl,1,2007,472,51.43
699090,Luis Garcia,3,2021-2023,519,51.43
672822,Yowelfy Rosario,2,2017-2018,362,51.43
607616,Matt Leeds,1,2011,218,51.42
554009,Ramon Coronel,4,2009-2012,621,51.42
808082,Vladi Gomez,3,2023-2025,524,51.42
677341,Osiris Johnson,5,2018-2024,1411,51.42
675625,Ivan Gonzalez,1,2021,78,51.42
17719,Steven Duggar,3,2016-2018,1130,51.42
685091,Parker Chavers,3,2021-2023,509,51.42
670419,Malique Ziegler,2,2016-2018,323,51.42
691278,Moises Alcala,4,2021-2024,227,51.41
656773,Hutton Moyer,3,2015-2017,794,51.41
517221,Luis Ramos,3,2007-2009,553,51.41
660354,Brian Sanchez,4,2015-2018,733,51.41
829688,Jamesson Val,1,2025,129,51.41
571692,Wade Gaynor,3,2010-2012,1589,51.41
452759,Brandon Burgess,1,2007,385,51.41
12042,J.R. Graham,2,2012-2014,25,51.41
594889,Collin Kuhn,2,2011-2012,322,51.41
808704,Darvin Cruz,3,2023-2025,525,51.41
800478,Kleimir Lemos,4,2022-2025,752,51.4
622387,Gerson Nunez,2,2012-2013,358,51.4
608721,Logan Vick,2,2013-2014,930,51.4
595890,Auston Bousfield,4,2015-2018,1726,51.4
21547,Coco Montes,2,2018-2021,784,51.4
456905,Dennis Winn,2,2007-2008,329,51.4
688392,Terence Doston,4,2021-2024,658,51.4
622158,Angel Almao,5,2012-2017,707,51.4
545459,Brendan Akashian,1,2009,77,51.4
502549,Ronnie Welty,5,2008-2012,1948,51.4
608594,Gabriel Villavicencio,2,2011-2012,215,51.39
592828,Drew Vettleson,6,2011-2016,2240,51.39
703340,Carlos Oviedo,3,2022-2024,278,51.39
666679,Juan Martinez,2,2016-2017,315,51.39
660752,Guillermo Villarreal,2,2015-2016,94,51.39
573183,Ryan Stovall,3,2009-2011,1025,51.39
543564,Zach Moore,1,2008,110,51.39
642472,Adonis De La Cruz,2,2013-2014,316,51.38
455129,Francisco Plasencia,2,2007-2008,970,51.38
640495,Ariel Serrano,5,2013-2017,888,51.38
18171,Seth Brown,3,2015-2017,1134,51.38
642461,Michael Beltre,6,2013-2018,1548,51.37
467035,Jaime Morales,1,2007,116,51.37
685460,Andrew Miller,1,2022,68,51.37
665612,Sandy Mota,4,2015-2018,589,51.37
676813,Zane Gurwitz,2,2017-2018,378,51.37
693832,Tre Richardson III,3,2023-2025,771,51.37
488780,Paul Chmiel,1,2007,79,51.37
665925,Edward Lemus,1,2016,127,51.37
595212,Jarred Frierson,1,2010,95,51.36
686304,Hansel Otamendi,2,2021-2022,234,51.36
593684,Yeixon Ruiz,6,2010-2015,1525,51.36
660847,Rowan Ebersohn,1,2015,87,51.36
453014,Luis Rivera,2,2007-2008,455,51.36
656289,Michael Cantu,1,2018,124,51.36
663714,Matt Kroon,2,2018-2021,234,51.36
701831,Carson DeMartini,2,2024-2025,625,51.36
691252,Jhon Diaz,5,2021-2025,1549,51.35
519187,Aaron Reza,3,2007-2009,679,51.35
620993,Carlos Duran,6,2012-2017,1260,51.35
815306,Rio Foster,3,2023-2025,721,51.35
10199,Billy Hamilton,6,2009-2015,2272,51.35
21922,Sauryn Lao,5,2016-2022,1057,51.35
694565,Alex Stone,2,2024-2025,193,51.35
815665,Brendan Tunink,1,2025,168,51.35
8029,Rob Johnson,1,2007,465,51.35
489424,David Williams,1,2008,382,51.35
518392,Josh Adams,2,2012-2013,817,51.35
12990,Erick Castillo,6,2012-2017,782,51.35
623517,Nick Lovullo,3,2016-2018,788,51.35
663987,Tyrone Perry,2,2015-2016,148,51.35
467787,Francisco Guzman,1,2007,332,51.35
608382,Erich Weiss,3,2014-2016,1612,51.35
543197,Justin Garber,2,2008-2009,117,51.34
691729,Elias Petiyan,3,2021-2023,248,51.34
502500,Zack Murry,2,2007-2008,405,51.34
687282,Gabriel Rincones Jr.,3,2023-2025,1333,51.34
23695,Everson Pereira,6,2018-2025,1725,51.34
642756,Hector Caro,3,2013-2015,417,51.34
502081,Fernando Garcia,4,2007-2010,837,51.34
605370,C.J. McElroy,6,2011-2016,1834,51.33
805268,Peyton Williams,4,2022-2025,1154,51.33
801932,Alex McCoy,1,2025,247,51.33
665866,Jean Montero,3,2016-2018,555,51.33
571597,Brice Cutspec,1,2010,156,51.33
808544,Joseph Tailor,3,2023-2025,490,51.32
821627,Fernando Pena,2,2024-2025,150,51.32
572880,Yovan Gonzalez,6,2009-2014,1261,51.32
642029,Reed Rohlman,2,2017-2018,553,51.32
687426,Glenn Santiago,4,2021-2024,812,51.32
699156,Elvys Castro,1,2021,64,51.32
544762,Kevin Hansen,3,2008-2010,772,51.32
522057,Edgar Trejo,3,2007-2009,510,51.32
673983,Josh Bissonette,1,2021,259,51.31
3373,Clete Thomas,2,2007-2008,932,51.31
543715,Jacob Rogers,2,2012-2014,691,51.31
665701,Alejandro Garcia,1,2015,63,51.31
699205,Edgar Basabe,3,2021-2024,359,51.31
667668,Josh Lovelady,1,2017,58,51.31
607044,John Norwood,3,2015-2017,1569,51.31
823843,Diego Campos,2,2024-2025,166,51.31
543229,Nelson Gomez,2,2008-2009,635,51.31
608689,Jamodrick McGruder,2,2013-2014,517,51.31
488817,Mike Daniel,3,2007-2009,1585,51.31
501546,Stanly Vizcaino,2,2007-2008,322,51.3
650714,Andy Diaz,4,2014-2017,634,51.3
14515,Luis Marté,8,2011-2018,2775,51.3
667667,Ryan Gridley,1,2018,261,51.3
605440,Travious Relaford,3,2012-2015,823,51.3
680993,Andres Gonzalez,1,2018,109,51.3
594786,Jimmy Comerota,1,2011,18,51.3
572076,Jose Rivera,6,2009-2014,1028,51.3
622723,Elias Torres,3,2012-2014,485,51.3
687331,Quincy McAfee,2,2021-2022,710,51.3
24496,DaShawn Keirsey Jr.,2,2018-2021,293,51.3
446288,Randy Molina,1,2008,159,51.3
601979,Eduardo de Oleo,7,2011-2017,879,51.29
800160,Alberto Mendez,4,2022-2025,651,51.29
682547,Yohandry Sequera,1,2018,49,51.29
683656,Luis Tejeda,3,2021-2023,193,51.29
595474,Thomas Zebroski,1,2010,145,51.29
591717,Humberto Valor,5,2010-2014,763,51.29
669101,Matthew Acosta,2,2021-2022,721,51.29
461431,Kurt Crowell,2,2007-2008,278,51.29
808571,D'Angelo Ortiz,1,2025,285,51.28
6887,Martín Maldonado,5,2007-2011,1561,51.28
9922,Yorman Rodriguez,8,2009-2016,2576,51.28
543936,Zach Wilson,3,2012-2014,673,51.28
695612,Alex Mooney,3,2023-2025,991,51.28
593444,Luigi Rodriguez,8,2010-2017,2619,51.28
668883,Steven Williams,3,2021-2023,264,51.28
605378,Kevin Medrano,2,2013-2014,1011,51.28
622612,Wilkyns Jimenez,3,2012-2014,404,51.28
448608,Colt Sedbrook,2,2009-2010,823,51.28
594562,Brandon Eckerle,1,2011,248,51.28
542968,Dan Brewer,4,2009-2012,1593,51.27
680932,Pedro Martinez,4,2018-2023,916,51.27
643356,Danny Hayes,3,2013-2015,1370,51.27
691466,Juan Santander,4,2021-2024,576,51.27
667350,Fernando Kelli,2,2016-2017,480,51.27
641870,Trey Michalczewski,6,2013-2018,2888,51.27
699158,Yevganni Reinita,2,2021-2022,112,51.27
650389,Wladimir Galindo,4,2014-2018,944,51.27
621531,Ronnie Freeman,3,2013-2015,817,51.27
593616,Cesar Barazarte,3,2010-2012,654,51.27
666695,Jonathan Guzmán,6,2016-2024,1588,51.27
9958,Jeff Bianchi,4,2007-2011,1875,51.26
6141,Tony Gwynn Jr.,1,2007,138,51.26
808037,Juan Hernandez,3,2023-2025,528,51.26
642021,Errol Robinson,3,2016-2018,1138,51.26
450566,Chuckie Caufield,2,2007-2008,1083,51.26
2917,Emmanuel Burriss,3,2007-2009,706,51.26
807969,Jjam Alvarez,3,2023-2025,427,51.26
7949,Tim Beckham,7,2008-2014,2803,51.26
663605,Garrett Whitley,3,2015-2021,889,51.26
451587,Jeff Dominguez,5,2007-2011,2047,51.26
446392,Rawley Bishop,1,2010,560,51.26
10700,Ryan LaMarre,4,2010-2013,1902,51.26
669413,Frainyer Chavez,4,2018-2023,1207,51.25
642305,Jose Morles,3,2013-2015,269,51.25
620448,Nathanael Javier,5,2013-2017,631,51.25
678608,Matias Polanco,2,2018-2021,152,51.25
692021,Oswaldo Linares,5,2021-2025,980,51.25
21560,Alfonso Rivas III,1,2021,237,51.25
519372,Michael Valadez,2,2008-2009,325,51.25
6153,Eduardo Escobar,7,2007-2013,2589,51.24
452675,Marcos Vechionacci,4,2007-2010,1410,51.24
830023,Brainerh Palacios,1,2025,191,51.24
804879,Elvis Rijo,4,2022-2025,488,51.24
608730,Alex Yarbrough,5,2012-2016,2596,51.24
596145,Jose Vinicio,9,2010-2018,2351,51.24
607671,Ricky Pacione,2,2011-2012,190,51.24
519417,Ray White,1,2007,130,51.24
660740,Jose Patino,4,2015-2018,720,51.23
467853,Carlos Quintana,3,2007-2009,441,51.23
821642,Manni Ramirez,2,2024-2025,396,51.23
448843,Gabriel Martinez,1,2007,428,51.23
453351,Braedyn Pruitt,1,2008,115,51.23
809778,Rafael Martinez,2,2023-2024,172,51.23
682621,Gabriel Rodriguez,4,2021-2024,1104,51.23
451129,Joaquin Guzman,2,2007-2008,181,51.23
669427,Shane Carrier,3,2016-2018,853,51.23
656347,Tim DalPorto,1,2018,57,51.22
821614,Andry Batista,2,2024-2025,317,51.22
829694,Carlos Benavides,1,2025,135,51.22
669049,Connor Justus,3,2016-2018,1279,51.22
657659,Ryan Leonards,3,2014-2016,761,51.22
11761,Drew Robinson,7,2010-2016,2718,51.22
622435,Osvaldo Abreu,6,2012-2018,2379,51.22
593777,Maximo Sosa,2,2010-2012,462,51.22
488995,Andy Jenkins,2,2007-2008,827,51.22
641478,Jacob Cordero,3,2013-2015,445,51.22
806210,Alfonsin Rosario,3,2023-2025,988,51.22
670259,Jacob Olson,1,2021,131,51.22
542276,Yorniel Martinez,1,2008,217,51.22
672396,Juan Gil,1,2017,143,51.22
6421,Roger Bernadina,2,2007-2008,986,51.21
806534,Ben Gobbel,3,2022-2024,728,51.21
444983,Deik Scram,2,2007-2008,1034,51.21
605248,Granden Goetzman,7,2011-2017,1575,51.21
543846,Carlo Testa,4,2008-2011,1308,51.21
570272,Ariel Familia,2,2009-2010,275,51.21
607357,Jeremy Rodriguez,3,2012-2014,444,51.21
690957,Jace Bohrofen,3,2023-2025,917,51.21
607687,Nick Popescu,1,2011,66,51.2
683341,David Calabrese,5,2021-2025,1729,51.2
517004,Leonardo Ferrini,4,2007-2010,787,51.2
592231,Sean Coyle,7,2010-2016,2238,51.2
656082,Jacser Mendez,1,2014,69,51.2
467816,Juan Sanchez,5,2007-2011,1525,51.19
20529,Nolan Jones,4,2016-2022,1308,51.19
683529,Milkar Perez,5,2021-2025,1528,51.19
607240,Dan Gamache,5,2011-2015,1613,51.19
449156,Jon Mark Owings,3,2007-2009,1139,51.19
643300,Nick Ferdinand,2,2013-2014,269,51.19
502764,Teddy Dziuba,1,2007,30,51.19
668791,Anthony Prato,2,2021-2022,746,51.19
642711,Johan Cruz,6,2013-2018,1657,51.19
7307,Jeremy Moore,5,2007-2011,2180,51.19
687208,Nathan Hickey,4,2021-2024,1256,51.18
623259,Patrick Claussen,1,2012,115,51.18
13228,Michael Reed,7,2011-2017,2529,51.18
606313,Edwin Moreno,6,2011-2017,1591,51.18
658297,Scott Price,2,2014-2015,144,51.18
573252,Travis Witherspoon,5,2009-2013,2136,51.18
572685,Mark Angelo,1,2009,148,51.18
676935,Jesse Medrano,2,2017-2018,245,51.18
541648,Francisco Martinez,8,2008-2015,3105,51.18
593430,Robert Del Rosario,3,2011-2013,665,51.18
10059,Max Stassi,6,2010-2015,2040,51.18
663610,Daniel Amaral,1,2021,248,51.17
542656,Alex Gonzalez,7,2008-2014,1175,51.17
677570,Aaron Bracho,5,2021-2025,1555,51.17
808227,Wilson Suarez,1,2023,90,51.17
502456,Nicholas Giarraputo,3,2007-2009,576,51.17
578658,Jairo Kelly,4,2010-2013,459,51.17
665031,Angelo La Bruna,2,2015-2016,207,51.17
809944,Elijah Hainline,2,2024-2025,590,51.17
664742,Jay Feliciano,4,2015-2018,805,51.17
606623,Daniel Arribas,6,2011-2017,1440,51.17
640901,Raymon Tenias,3,2013-2015,385,51.17
696513,Andy Garriola,3,2022-2024,884,51.17
660438,Victor Cairo,3,2015-2017,116,51.16
622050,Joe Andrade,2,2012-2013,112,51.16
666667,Osvaldo Oliva,2,2016-2017,360,51.16
543291,Jonathan Hee,2,2009-2010,775,51.16
18587,Brendon Davis,6,2015-2022,2645,51.16
9399,Jeremy Hazelbaker,4,2009-2012,1753,51.16
664750,Chad De La Guerra,2,2016-2017,751,51.16
695508,Cameron Cauley,5,2021-2025,1760,51.16
501214,Ricardo Almanzar,1,2007,154,51.16
518532,Sawyer Carroll,3,2008-2010,1161,51.15
516944,Juan Bonifacio,3,2007-2009,499,51.15
678644,Abraham Castillo,1,2018,183,51.15
698937,Aneudis Mordán,5,2021-2025,1036,51.15
641932,Rafael Oliveras,3,2014-2016,536,51.15
808635,Angel Nieblas,3,2023-2025,351,51.15
26244,Kenedy Corona,4,2021-2024,1607,51.15
657269,Nick Thompson,2,2015-2016,599,51.15
656897,Kevin Rivera,4,2014-2018,390,51.14
519183,Anthony Renteria,1,2012,65,51.14
622272,Zach Voight,3,2012-2014,615,51.14
608056,Chris Peters,2,2011-2012,273,51.14
7364,Travis Metcalf,1,2007,296,51.14
12718,Adrian Houser,2,2015-2016,29,51.14
571579,Edgar Corcino,6,2009-2016,1275,51.14
668696,Grant Little,1,2021,262,51.14
678635,Yoneiry Acevedo,3,2018-2022,486,51.14
542530,Miguel Marte,4,2008-2011,653,51.14
814376,Alfredo Guanchez,1,2024,188,51.14
489083,David Maroul,1,2007,454,51.14
597895,Alfredo Castellon,2,2010-2011,107,51.14
687837,Jake Ortega,1,2021,72,51.13
670895,Alfredo Rodriguez,3,2016-2018,781,51.13
698971,Samuel Rodriguez,3,2021-2023,310,51.13
643424,Justin Maffei,4,2013-2016,1018,51.13
806237,Andrews Sosa,4,2022-2025,345,51.13
511268,Jimmy Mojica,2,2007-2008,547,51.13
678854,Viandel Pena,6,2018-2025,2009,51.13
545349,Jeff Malm,5,2009-2014,1614,51.13
593796,Jose Pena,6,2010-2015,1638,51.13
699293,Yohairo Cuevas,5,2021-2025,1344,51.13
805870,Hyungchan Um,3,2023-2025,666,51.13
665385,Samm Wiggins,2,2015-2016,78,51.13
607168,Nick Flair,2,2015-2016,437,51.13
519420,Jordan Wideman,5,2007-2011,640,51.12
642054,Michael Schulze,1,2014,364,51.12
21618,Alec Bohm,2,2018-2021,105,51.12
543323,Grant Hogue,2,2009-2010,660,51.12
623268,Bo Altobelli,3,2012-2014,330,51.12
643460,Hector Montes,2,2013-2014,274,51.12
800390,Natanael Castillo,1,2022,89,51.12
830028,Robert Alvarez,1,2025,128,51.12
681468,Corey Rosier,4,2021-2024,1354,51.12
665960,Luis Rodriguez,3,2016-2018,442,51.12
485626,Rene Arias,2,2007-2008,132,51.12
674913,Chad Castillo,3,2022-2024,423,51.12
575408,Austin Stockfisch,1,2010,138,51.12
800170,Luis Rodriguez,3,2023-2025,272,51.12
659008,Graham Ramos,1,2014,54,51.11
669460,Kingston Liniak,3,2018-2022,784,51.11
829064,Kenny Fenelon,1,2025,219,51.11
678218,Brandon Valenzuela,6,2018-2025,2279,51.11
571601,Wes Darvill,6,2009-2015,1808,51.11
456598,Edwar Gonzalez,1,2007,554,51.11
809338,Trevor Austin,2,2024-2025,498,51.11
699229,Alexander Benua,5,2021-2025,873,51.1
593631,Pedro Rondon,3,2010-2012,681,51.1
805880,Tanner Thach,1,2025,80,51.1
452775,Joseph Dunigan,3,2008-2010,1346,51.1
27599,Jacob Hurtubise,2,2021-2022,608,51.1
681737,Malvin Nunez,1,2018,245,51.1
3206,Luis Hernandez,2,2007-2008,643,51.1
661385,Jose Miguel Hernandez,2,2015-2016,95,51.1
543675,Joey Railey,1,2008,56,51.09
448762,Jose Duarte,3,2007-2009,1580,51.09
666521,Pedro Marquez,1,2016,167,51.09
501733,Braulio Hiraldo,2,2007-2008,237,51.09
3174,Shin-Soo Choo,1,2007,238,51.09
488730,Mike Brenly,3,2009-2011,1136,51.09
12148,Kyle Kubitza,5,2011-2015,2303,51.09
689355,Brett Roberts,3,2022-2024,620,51.08
543556,Moises Montero,3,2008-2011,274,51.08
801227,Juan Oviedo,1,2022,59,51.08
669005,Jarett Rindfleisch,3,2016-2018,424,51.08
460262,Jon Zeringue,1,2007,315,51.08
670411,Jaime Estrada,3,2016-2018,185,51.08
516772,Daniel Juan,2,2007-2008,144,51.08
643322,Ryan Gebhardt,3,2014-2016,834,51.08
683646,Edwin Rojas,2,2021-2022,226,51.08
664890,Colton Frabasilio,3,2015-2017,456,51.08
656175,Alex Abbott,3,2014-2016,569,51.08
468541,Freizer Pedron,2,2007-2008,310,51.08
570260,Rafael De La Cruz,4,2009-2012,614,51.08
572957,Richard Jones,4,2009-2012,933,51.08
15115,Dylan Cozens,6,2012-2018,2671,51.07
516995,Jose Toussen,8,2007-2014,2048,51.07
593138,Enyelber Vivas,3,2010-2012,285,51.07
502319,Marc Maddox,2,2007-2008,1055,51.07
641787,Ryan Lidge,2,2017-2018,269,51.07
815460,Alejandro Rodriguez,1,2023,28,51.07
669097,Jared Barnes,2,2017-2018,78,51.07
687680,Julio Herrera,2,2021-2022,140,51.07
542503,Edul Escobar,5,2008-2012,681,51.07
514636,Raul Leiva,4,2007-2010,568,51.07
822162,Brandon Forrester,1,2025,67,51.07
606322,J.C. Rodriguez,7,2011-2017,2216,51.07
680693,Grant Lavigne,5,2018-2024,2293,51.06
679739,Jose Guzman,3,2018-2022,776,51.06
23772,Wilyer Abreu,5,2017-2023,1571,51.06
668599,Javier Herize,1,2016,116,51.06
681758,Randi De La Cruz,1,2018,119,51.06
455107,Daryl Jones,1,2007,274,51.06
666331,Jake Sanford,1,2021,435,51.06
678715,Luis Silva,3,2018-2022,468,51.06
543478,David Macias,2,2009-2010,824,51.06
656782,Max Murphy,4,2014-2017,1506,51.06
605413,Joey Pankake,3,2015-2017,1217,51.05
660633,Johan Sala,4,2015-2018,888,51.05
664531,Richard Estrada,2,2015-2016,33,51.05
672379,Ronald Torrealba,1,2017,104,51.05
